prices,times
318.166,2014-12-25 00:00:00
327.7169708710151,2014-12-26 00:00:00
314.568,2014-12-27 00:00:00
316.491,2014-12-28 00:00:00
312.63299999999987,2014-12-29 00:00:00
310.079,2014-12-30 00:00:00
317.379,2014-12-31 00:00:00
313.99200000000013,2015-01-01 00:00:00
314.44599999999997,2015-01-02 00:00:00
286.572,2015-01-03 00:00:00
260.936,2015-01-04 00:00:00
273.22,2015-01-05 00:00:00
285.37380000000013,2015-01-06 00:00:00
295.8725,2015-01-07 00:00:00
284.4525,2015-01-08 00:00:00
289.5738000000001,2015-01-09 00:00:00
274.533,2015-01-10 00:00:00
267.184,2015-01-11 00:00:00
268.353667700943,2015-01-12 00:00:00
221.43599999999998,2015-01-13 00:00:00
172.1479,2015-01-14 00:00:00
210.5559,2015-01-15 00:00:00
205.81599999999997,2015-01-16 00:00:00
199.4914,2015-01-17 00:00:00
208.9892,2015-01-18 00:00:00
214.545,2015-01-19 00:00:00
210.5137,2015-01-20 00:00:00
224.0451,2015-01-21 00:00:00
232.04230000000007,2015-01-22 00:00:00
232.898,2015-01-23 00:00:00
248.09599999999998,2015-01-24 00:00:00
253.8388999999999,2015-01-25 00:00:00
271.2882000000001,2015-01-26 00:00:00
259.2356,2015-01-27 00:00:00
232.5329422304941,2015-01-29 00:00:00
228.6354,2015-01-30 00:00:00
218.0233,2015-01-31 00:00:00
226.2697,2015-02-01 00:00:00
240.0193,2015-02-02 00:00:00
226.0119,2015-02-03 00:00:00
225.3083,2015-02-04 00:00:00
216.9136,2015-02-05 00:00:00
222.4872,2015-02-06 00:00:00
227.20509999999993,2015-02-07 00:00:00
222.9061,2015-02-08 00:00:00
220.0922,2015-02-09 00:00:00
220.6493,2015-02-10 00:00:00
219.0956,2015-02-11 00:00:00
222.0401587875259,2015-02-12 00:00:00
235.6774,2015-02-13 00:00:00
259.00860000000006,2015-02-14 00:00:00
232.9962,2015-02-15 00:00:00
235.9199,2015-02-16 00:00:00
242.4568,2015-02-17 00:00:00
234.6238,2015-02-18 00:00:00
240.2988,2015-02-19 00:00:00
244.0821,2015-02-20 00:00:00
244.1459,2015-02-21 00:00:00
235.5529999999999,2015-02-22 00:00:00
238.1319,2015-02-23 00:00:00
238.7314,2015-02-24 00:00:00
237.378,2015-02-25 00:00:00
