prices,times
0.013618028999949421,2014-08-12 00:00:00
0.016364404069560492,2014-08-13 00:00:00
0.01310685837399759,2014-08-14 00:00:00
0.013669571022257021,2014-08-15 00:00:00
0.01579812589298622,2014-08-16 00:00:00
0.01442787603604584,2014-08-17 00:00:00
0.01364484743242513,2014-08-18 00:00:00
0.02032956784457007,2014-08-19 00:00:00
0.01606320282538037,2014-08-20 00:00:00
0.01411735665981504,2014-08-21 00:00:00
0.0157481992890302,2014-08-22 00:00:00
0.017960856247988818,2014-08-23 00:00:00
0.01322396577514313,2014-08-24 00:00:00
0.013114734433988971,2014-08-25 00:00:00
0.010815381936081909,2014-08-26 00:00:00
0.009239353654479265,2014-08-27 00:00:00
0.0101537428013871,2014-08-28 00:00:00
0.008434405407663478,2014-08-29 00:00:00
0.008305339061088327,2014-08-30 00:00:00
0.0075508524933920705,2014-08-31 00:00:00
0.007708269784153516,2014-09-01 00:00:00
0.008972023412477237,2014-09-02 00:00:00
0.008174776889140825,2014-09-03 00:00:00
0.014203114868779681,2014-09-04 00:00:00
0.0110068612090263,2014-09-05 00:00:00
0.009729374748761243,2014-09-06 00:00:00
0.009612088893991023,2014-09-07 00:00:00
0.008574487817222457,2014-09-08 00:00:00
0.009670958965219396,2014-09-09 00:00:00
0.0100193898,2014-09-10 00:00:00
0.01024706596702204,2014-09-11 00:00:00
0.010890075084385921,2014-09-12 00:00:00
0.0100107376242221,2014-09-13 00:00:00
0.010047373096297359,2014-09-14 00:00:00
0.010420906506075259,2014-09-15 00:00:00
0.01063973155746451,2014-09-16 00:00:00
0.01045652739395464,2014-09-17 00:00:00
0.009530933804111168,2014-09-18 00:00:00
0.00885629811589383,2014-09-19 00:00:00
0.009203582410458004,2014-09-20 00:00:00
0.009122444741301802,2014-09-21 00:00:00
0.009970079233361613,2014-09-22 00:00:00
0.01108235794529752,2014-09-23 00:00:00
0.01143770845349958,2014-09-24 00:00:00
0.01177832665659864,2014-09-25 00:00:00
0.01027732238078384,2014-09-26 00:00:00
0.010344110264785059,2014-09-27 00:00:00
0.009474929989421964,2014-09-28 00:00:00
0.008767628326340569,2014-09-29 00:00:00
0.009160931486509295,2014-09-30 00:00:00
0.0093319275,2014-10-01 00:00:00
0.009853779681264142,2014-10-02 00:00:00
0.00943944524640868,2014-10-03 00:00:00
0.009492148712871093,2014-10-04 00:00:00
0.008843044766034038,2014-10-05 00:00:00
0.0094017359651949,2014-10-06 00:00:00
0.009487595865697687,2014-10-07 00:00:00
0.009364879844541695,2014-10-08 00:00:00
0.009497429558600626,2014-10-09 00:00:00
0.009174860920070292,2014-10-10 00:00:00
0.008984289210244708,2014-10-11 00:00:00
0.00956149186159111,2014-10-12 00:00:00
0.010063006730998109,2014-10-13 00:00:00
0.01011665999838032,2014-10-14 00:00:00
0.00972636515272073,2014-10-15 00:00:00
0.00940957171141601,2014-10-16 00:00:00
0.008571826725864576,2014-10-17 00:00:00
0.009109305057923027,2014-10-18 00:00:00
0.008752774584330415,2014-10-19 00:00:00
0.00764099676388093,2014-10-20 00:00:00
0.006986710998070461,2014-10-21 00:00:00
0.007209477409150611,2014-10-22 00:00:00
0.006771392743490063,2014-10-23 00:00:00
0.006519594191234023,2014-10-24 00:00:00
0.006284558816553075,2014-10-25 00:00:00
0.006313839350112967,2014-10-26 00:00:00
0.004949170917444013,2014-10-27 00:00:00
0.004999225828292612,2014-10-28 00:00:00
0.004334248856221606,2014-10-29 00:00:00
0.004412687186670109,2014-10-30 00:00:00
0.00470884542168138,2014-10-31 00:00:00
0.0036350151141892853,2014-11-01 00:00:00
0.003644833468040446,2014-11-02 00:00:00
0.003725942192101604,2014-11-03 00:00:00
0.004155863426125435,2014-11-04 00:00:00
0.0037742930893417213,2014-11-05 00:00:00
0.003881652225444399,2014-11-06 00:00:00
0.00404359471248787,2014-11-07 00:00:00
0.0041335625787973325,2014-11-08 00:00:00
0.0045428638111123815,2014-11-09 00:00:00
0.0043106109234402595,2014-11-10 00:00:00
0.005355416068729222,2014-11-11 00:00:00
0.005089917043500913,2014-11-12 00:00:00
0.006286977718484783,2014-11-13 00:00:00
0.006766570388441378,2014-11-14 00:00:00
0.006791909345622744,2014-11-15 00:00:00
0.006992726475555772,2014-11-16 00:00:00
0.006935897999999999,2014-11-17 00:00:00
0.006755126766,2014-11-18 00:00:00
0.007535766,2014-11-19 00:00:00
0.007135936170000001,2014-11-20 00:00:00
0.006987765999999999,2014-11-21 00:00:00
0.007031000000000001,2014-11-22 00:00:00
0.006610691565,2014-11-23 00:00:00
0.00698822145,2014-11-24 00:00:00
0.007002127679999999,2014-11-25 00:00:00
0.00696418464,2014-11-26 00:00:00
0.006901031040000001,2014-11-27 00:00:00
0.00704144468,2014-11-28 00:00:00
0.0061981714500000005,2014-11-29 00:00:00
0.005989669519999999,2014-11-30 00:00:00
0.0060528495499999994,2014-12-01 00:00:00
0.0068647824,2014-12-02 00:00:00
0.00599687109,2014-12-03 00:00:00
0.0059026980459999994,2014-12-04 00:00:00
0.007192602690000001,2014-12-05 00:00:00
0.0073986858,2014-12-06 00:00:00
0.006972221759999999,2014-12-07 00:00:00
0.0065816949300000005,2014-12-08 00:00:00
0.006521773431791319,2014-12-09 00:00:00
0.006324638221245543,2014-12-10 00:00:00
0.006383125600000001,2014-12-11 00:00:00
0.00634109608,2014-12-12 00:00:00
0.00626513652,2014-12-13 00:00:00
0.006477460499999999,2014-12-14 00:00:00
0.0065821465,2014-12-15 00:00:00
0.00657068,2014-12-16 00:00:00
0.005901241,2014-12-17 00:00:00
0.0043335623400534646,2014-12-18 00:00:00
0.004397831542602901,2014-12-19 00:00:00
0.00453379346,2014-12-20 00:00:00
0.00433882358,2014-12-21 00:00:00
0.004073648652038932,2014-12-22 00:00:00
0.004342416,2014-12-23 00:00:00
0.003927544860000001,2014-12-24 00:00:00
0.00412343136,2014-12-25 00:00:00
0.00424393515,2014-12-26 00:00:00
0.0040736556,2014-12-27 00:00:00
0.00407956899,2014-12-28 00:00:00
0.0038328805799999997,2014-12-29 00:00:00
0.004651185,2014-12-30 00:00:00
0.00477338016,2014-12-31 00:00:00
0.0047381392799999995,2015-01-01 00:00:00
0.0046821009399999995,2015-01-02 00:00:00
0.004539300479999999,2015-01-03 00:00:00
0.004435912,2015-01-04 00:00:00
0.005409756,2015-01-05 00:00:00
0.005116000827826065,2015-01-06 00:00:00
0.005885811830843621,2015-01-07 00:00:00
0.005507219887139681,2015-01-08 00:00:00
0.005861442097641341,2015-01-09 00:00:00
0.005645075004369616,2015-01-10 00:00:00
0.005083806058501232,2015-01-11 00:00:00
0.005372427453073618,2015-01-12 00:00:00
0.00420949836,2015-01-13 00:00:00
0.003275974537,2015-01-14 00:00:00
0.00381106179,2015-01-15 00:00:00
0.003945492720000001,2015-01-16 00:00:00
0.003521950540977186,2015-01-17 00:00:00
0.0036328985088999156,2015-01-18 00:00:00
0.0037910101500000003,2015-01-19 00:00:00
0.0037892465999999994,2015-01-20 00:00:00
0.0040328118,2015-01-21 00:00:00
0.0044088037,2015-01-22 00:00:00
0.004567129779999999,2015-01-23 00:00:00
0.00456744736,2015-01-24 00:00:00
0.00469601965,2015-01-25 00:00:00
0.005536708537920425,2015-01-26 00:00:00
0.005418984718402932,2015-01-27 00:00:00
0.004490210299000001,2015-01-29 00:00:00
0.004554417168,2015-01-30 00:00:00
0.0040465124479999994,2015-01-31 00:00:00
0.003839851297194882,2015-02-01 00:00:00
0.004428263091310975,2015-02-02 00:00:00
0.004128246461553267,2015-02-03 00:00:00
0.004247061455,2015-02-04 00:00:00
0.0039044448,2015-02-05 00:00:00
0.004006994472,2015-02-06 00:00:00
0.004091963851,2015-02-07 00:00:00
0.004014538861,2015-02-08 00:00:00
0.004001276196,2015-02-09 00:00:00
0.0039738938929999995,2015-02-10 00:00:00
0.003945911756,2015-02-11 00:00:00
0.004003384806,2015-02-12 00:00:00
0.004251620296,2015-02-13 00:00:00
0.0046621548,2015-02-14 00:00:00
0.0041939316,2015-02-15 00:00:00
0.004130957449,2015-02-16 00:00:00
0.004242994,2015-02-17 00:00:00
0.0041059165,2015-02-18 00:00:00
0.004207631988,2015-02-19 00:00:00
0.004449616683,2015-02-20 00:00:00
0.004450779757,2015-02-21 00:00:00
0.0041245330299999996,2015-02-22 00:00:00
0.0041673082500000005,2015-02-23 00:00:00
0.00435684805,2015-02-24 00:00:00
0.00427517778,2015-02-25 00:00:00
0.004088012688,2015-02-26 00:00:00
0.004420383331,2015-02-27 00:00:00
0.00441262434,2015-02-28 00:00:00
0.004489264650000001,2015-03-01 00:00:00
0.00469193087,2015-03-02 00:00:00
0.004863217386,2015-03-03 00:00:00
0.004736884855,2015-03-04 00:00:00
0.00471600558,2015-03-05 00:00:00
0.004686993773,2015-03-06 00:00:00
0.004755617958,2015-03-07 00:00:00
0.0047227416,2015-03-08 00:00:00
0.004342328457,2015-03-09 00:00:00
0.003820423012,2015-03-10 00:00:00
0.00499286207,2015-03-11 00:00:00
0.0044088045,2015-03-12 00:00:00
0.004052673555,2015-03-13 00:00:00
0.0042223305,2015-03-14 00:00:00
0.00424473576,2015-03-15 00:00:00
0.00502445406,2015-03-16 00:00:00
0.00429367141,2015-03-17 00:00:00
0.0040896992,2015-03-18 00:00:00
0.004136658867,2015-03-19 00:00:00
0.00405450255,2015-03-20 00:00:00
0.0041518384,2015-03-21 00:00:00
0.00433832922,2015-03-22 00:00:00
0.004384128256,2015-03-23 00:00:00
0.0037510688700000006,2015-03-24 00:00:00
0.0036989979299999996,2015-03-25 00:00:00
0.0035945639399999996,2015-03-26 00:00:00
0.003558925440000001,2015-03-27 00:00:00
0.0035841467340000004,2015-03-28 00:00:00
0.0034013066220000003,2015-03-29 00:00:00
0.003466377708,2015-03-30 00:00:00
0.0034665861,2015-03-31 00:00:00
0.003516550875,2015-04-01 00:00:00
0.003661467910000001,2015-04-02 00:00:00
0.003355428321,2015-04-03 00:00:00
0.0035895628210000003,2015-04-04 00:00:00
0.003438584232,2015-04-05 00:00:00
0.003389467191,2015-04-06 00:00:00
0.00336767305,2015-04-07 00:00:00
0.002752933043,2015-04-08 00:00:00
0.00285757885,2015-04-09 00:00:00
0.002687659938,2015-04-10 00:00:00
0.0027782886749999998,2015-04-11 00:00:00
0.002661488794,2015-04-12 00:00:00
0.002622412344,2015-04-13 00:00:00
0.002456854365,2015-04-14 00:00:00
0.0025000104810000002,2015-04-15 00:00:00
0.0025558743950000002,2015-04-16 00:00:00
0.00249329457,2015-04-17 00:00:00
0.002503770051,2015-04-18 00:00:00
0.002498483064,2015-04-19 00:00:00
0.002514499406,2015-04-20 00:00:00
0.0026730815130000004,2015-04-21 00:00:00
0.002613668226,2015-04-22 00:00:00
0.002622184525,2015-04-23 00:00:00
0.0031414136800000003,2015-04-24 00:00:00
0.00307301248,2015-04-25 00:00:00
0.002995724115,2015-04-26 00:00:00
0.003172568256,2015-04-27 00:00:00
